"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"SL","2020-08-30","89.2","-1.38","5.71","DJ LeMahieu",518934,607625,"single","hit_into_play_no_out",,,,,"14","DJ LeMahieu singles on a ground ball to right fielder Michael Conforto.  ","R","R","R","NYM","NYY","X",9,"ground_ball",1,2,2020,"0.0","0.7","1.34","1.75","null","null","null",0,1,"Top","199.66","127.50",,,"645305",,"null",6.627074980964345,-129.78827313614102,-5.1847302166619125,-1.30091130408393,26.161000194482227,-23.233731542072455,"3.36","1.60","69","66.0","6","88.6","2344","5.8",631229,607625,"645305","642086","429664","605204","642708","643446","545350","624424","54.69","0.129","0.116","0.90",1,1,0,2,1,"4","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2020-08-29","88.7","-1.66","6.26","DJ LeMahieu",518934,544727,"field_out","hit_into_play",,,,,"5","DJ LeMahieu grounds out, third baseman J.  D. Davis to first baseman Dominic Smith.  ","R","R","R","NYY","NYM","X",5,"ground_ball",3,2,2020,"-0.1","0.7","-0.20","2.29",458731,474568,642731,2,7,"Bot","105.51","157.27",,,"467092",,"null",3.668670531153003,-129.15404395437147,-5.032705942458652,-1.5649143810063435,23.813757657374676,-23.977993606596147,"3.55","1.63","3","74.7","-43","88.0","2213","5.5",631204,544727,"467092","642086","429664","605204","642708","607043","571740","624424","54.95","0.114","0.103","0.00",1,0,0,2,51,"7","Slider",1,0,1,0,0,1,1,0,"Standard","Standard"
"SI","2020-08-29","91.2","-2.82","5.22","DJ LeMahieu",518934,453172,"field_out","hit_into_play",,,,,"13","DJ LeMahieu grounds out, third baseman J.  D. Davis to first baseman Dominic Smith.  ","R","R","R","NYY","NYM","X",5,"ground_ball",2,2,2020,"-1.2","-0.2","-0.56","1.50","null","null","null",0,6,"Bot","108.63","170.15",,,"467092",,"null",8.218456667564917,-132.51199549592621,-2.9238118912930737,-15.637008184613139,28.543999720601235,-34.67555067104042,"3.55","1.63","2","78.5","-44","91.3","1976","6.4",631204,453172,"467092","642086","429664","605204","642708","607043","571740","624424","54.05","0.114","0.103","0.00",1,0,0,2,39,"5","Sinker",1,0,1,0,0,1,1,0,"Standard","Standard"
"FF","2020-08-29","91.6","-1.24","6.24","DJ LeMahieu",518934,607229,"triple","hit_into_play_no_out",,,,,"1","DJ LeMahieu triples (2) on a line drive to center fielder Billy Hamilton.  ","R","R","R","NYY","NYM","X",8,"line_drive",2,2,2020,"-0.7","0.9","-0.65","3.57","null","null","null",2,3,"Bot","223.58","104.04",,,"467092",,"null",3.030903597185453,-133.51277646684744,-2.8926121098043054,-9.280623543328424,25.18004703852978,-20.995798179556683,"3.55","1.63","320","86.4","30","92.2","2045","6.3",631204,607229,"467092","642086","429664","605204","642708","607043","571740","624424","54.21","0.064","0.079","1.60",1,1,2,3,20,"5","4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard"
"CU","2020-08-29","80.6","-1.52","6.02","DJ LeMahieu",518934,607229,"field_out","hit_into_play",,,,,"5","DJ LeMahieu flies out to center fielder Billy Hamilton.  ","R","R","R","NYY","NYM","X",8,"fly_ball",1,1,2020,"0.5","-0.9","-0.12","2.84","null","null","null",0,1,"Bot","169.53","60.96",,,"467092",,"null",2.2037086193791184,-117.44251082009504,1.3366059261806995,4.083458186677972,21.72448577063642,-41.299023911695095,"3.47","1.66","343","92.2","34","80.9","2791","6.3",631204,607229,"467092","642086","429664","605204","642708","607043","571740","624424","54.16","0.064","0.092","0.00",1,0,0,3,4,"3","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FC","2020-08-15","91.7","-2.24","5.60","DJ LeMahieu",518934,543135,"force_out","hit_into_play",,,,,"8","DJ LeMahieu grounds into a force out, shortstop Xander Bogaerts to second baseman Jose Peraza.   Brett Gardner out at 2nd.  ","R","R","R","NYY","BOS","X",6,"ground_ball",1,1,2020,"0.2","0.6","0.15","2.15",640449,"null",458731,2,4,"Bot","110.58","140.41",,,"543877",,"null",5.736859668167047,-133.32350025774468,-4.093480745411217,0.5372268483903443,30.401472767277223,-24.638334993727348,"3.35","1.61","13","80.7","-10","92.1","2240","6.7",631197,543135,"543877","656308","606299","646240","593428","657077","598265","607680","53.80","0.086","0.077","0.00",1,0,0,2,37,"3","Cutter",4,3,4,3,3,4,4,3,"Standard","Strategic"
"CU","2020-08-15","80.4","-1.95","5.85","DJ LeMahieu",518934,543135,"field_out","hit_into_play",,,,,"5","DJ LeMahieu grounds out, third baseman Rafael Devers to first baseman Michael Chavis.  ","R","R","R","NYY","BOS","X",5,"ground_ball",0,2,2020,"1.1","-0.7","-0.15","2.16","null","null","null",0,3,"Bot","102.36","165.66",,,"543877",,"null",1.8845940712584872,-117.09936111371648,-0.23973881429214505,9.883837607783274,23.028566656094792,-38.38655901776676,"3.35","1.61","27","89.1","-4","80.6","2114","6.5",631197,543135,"543877","656308","606299","646240","593428","657077","598265","607680","54.01","0.171","0.154","0.00",1,0,0,2,24,"3","Curveball",2,3,2,3,3,2,2,3,"Standard","Standard"
"FF","2020-08-15","98.4","-2.39","5.38","DJ LeMahieu",518934,543135,"field_out","hit_into_play",,,,,"6","DJ LeMahieu grounds out, first baseman Michael Chavis to pitcher Nathan Eovaldi.  ","R","R","R","NYY","BOS","X",3,"ground_ball",0,1,2020,"-1.2","1.1","0.62","2.50","null","null","null",0,1,"Bot","146.30","159.15",,,"543877",,"null",10.954672223951285,-142.71736016341524,-4.88208211548215,-18.77964523249064,35.08105832722085,-16.129875204484588,"3.35","1.61","6","94.7","-22","98.4","2233","6.7",631197,543135,"543877","656308","606299","646240","593428","657077","598265","607680","53.85","0.093","0.084","0.00",1,0,0,2,6,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"KC","2020-08-14","79.2","-1.74","6.35","DJ LeMahieu",518934,519443,"single","hit_into_play_no_out",,,,,"8","DJ LeMahieu singles on a ground ball to left fielder Alex Verdugo.  ","R","R","R","NYY","BOS","X",7,"ground_ball",1,0,2020,"0.3","-1.2","0.18","1.99","null","null","null",0,8,"Bot","93.91","137.81",,,"543877",,"null",3.645923970885057,-115.24526377159582,-0.4323123533863107,2.2888512475713196,22.390904102646335,-43.025937210016565,"3.36","1.61","40","94.4","-1","80.5","2574","7.3",631196,519443,"543877","519048","660620","646240","593428","657077","598265","607680","53.19","0.321","0.289","0.90",1,1,0,2,68,"2","Knuckle Curve",8,3,8,3,3,8,8,3,"Standard","Strategic"
"SL","2020-08-14","88.0","-2.00","6.23","DJ LeMahieu",518934,592229,"field_out","hit_into_play",,,,,"5","DJ LeMahieu flies out to right fielder Kevin Pillar.  ","R","R","R","NYY","BOS","X",9,"fly_ball",2,2,2020,"0.2","0.1","0.13","2.65","null","null","null",1,6,"Bot","187.90","111.37",,,"543877",,"null",4.736383117838596,-128.12369869640992,-2.8406772404283878,1.2098235941817588,26.198009098402757,-30.416795386280878,"3.36","1.61","256","84.2","49","87.5","2118","5.9",631196,592229,"543877","519048","660620","646240","593428","657077","598265","607680","54.60","0.000","0.000","0.00",1,0,0,3,49,"7","Slider",5,1,5,1,1,5,5,1,"Standard","Strategic"
"SL","2020-08-14","89.4","-1.66","6.29","DJ LeMahieu",518934,605155,"field_out","hit_into_play",,,,,"14","DJ LeMahieu grounds out softly, pitcher Colten Brewer to first baseman Mitch Moreland.  ","R","R","R","NYY","BOS","X",1,"ground_ball",1,1,2020,"0.5","0.4","1.00","1.98","null","null",458731,2,2,"Bot","132.69","183.24",,,"543877",,"null",5.486238576236944,-130.05112005432161,-5.4097449664675406,4.621599811340033,27.94102121147897,-27.001527047847357,"3.36","1.61","3","57.1","-49","89.6","2684","6.5",631196,605155,"543877","519048","660620","646240","593428","657077","598265","607680","54.02","0.193","0.174","0.00",1,0,0,1,16,"3","Slider",0,0,0,0,0,0,0,0,"Strategic","Strategic"
"FC","2020-08-14","94.1","-1.58","6.39","DJ LeMahieu",518934,605155,"single","hit_into_play_no_out",,,,,"5","DJ LeMahieu singles on a sharp ground ball to right fielder Kevin Pillar.  ","R","R","R","NYY","BOS","X",9,"ground_ball",1,0,2020,"-0.1","0.8","-0.26","2.30","null","null","null",0,1,"Bot","175.22","144.71",,,"543877",,"null",3.759691863024055,-136.94175061302852,-6.771140250992276,-2.4972423087264137,28.807880263105602,-20.682333901365993,"3.36","1.61","19","105.6","-6","94.9","2335","6.6",631196,605155,"543877","519048","660620","646240","593428","657077","598265","607680","53.87","0.300","0.270","0.90",1,1,0,2,4,"2","Cutter",0,0,0,0,0,0,0,0,"Standard","Strategic"
"CH","2020-08-12","84.9","2.27","5.14","DJ LeMahieu",518934,621345,"triple","hit_into_play_no_out",,,,,"6","DJ LeMahieu triples (1) on a sharp line drive to center fielder Ender Inciarte.  ","R","R","L","NYY","ATL","X",8,"line_drive",1,1,2020,"1.3","0.7","0.30","2.71","null","null","null",2,7,"Bot","151.68","29.40",,,"518595",,"null",-7.233495207833108,-123.54435930666477,-0.7627660250147185,14.952582022573779,23.144705844812975,-25.22233285064187,"3.36","1.61","405","101.9","22","84.9","1556","6.2",631208,621345,"518595","518692","622666","663586","621020","594807","542255","455976","54.33","0.671","0.858","1.60",1,1,2,6,68,"3","Changeup",6,2,6,2,2,6,6,2,"Standard","Standard"
"FC","2020-08-12","84.8","-0.95","5.96","DJ LeMahieu",518934,458708,"single","hit_into_play_score",,,,,"9","DJ LeMahieu singles on a fly ball to right fielder Nick Markakis.   Clint Frazier scores.  ","R","R","R","NYY","ATL","X",9,"fly_ball",0,0,2020,"0.1","0.7","0.65","1.77","null",640449,"null",2,5,"Bot","166.20","107.66",,,"518595",,"null",3.4280618789566177,-123.47106295118773,-4.892874468950546,0.8498816508969603,22.107693488141987,-24.213141841414693,"3.36","1.61","224","68.7","30","84.3","2794","5.7",631208,458708,"518595","518692","622666","663586","621020","594807","542255","455976","54.80","0.843","0.759","0.90",1,1,0,4,50,"1","Cutter",4,2,4,2,2,4,4,2,"Standard","Standard"
"FF","2020-08-12","92.8","1.97","6.27","DJ LeMahieu",518934,554431,"single","hit_into_play_no_out",,,,,"12","DJ LeMahieu singles on a line drive to right fielder Nick Markakis.  ","R","R","L","NYY","ATL","X",9,"line_drive",3,1,2020,"0.3","1.5","0.35","3.55","null","null","null",0,4,"Bot","193.49","95.64",,,"518595",,"null",-4.747334020379442,-135.01925816319633,-4.4066419922774935,4.330841494540541,30.605876673177207,-13.267718213927619,"3.36","1.61","216","98.4","11","93.0","2393","6.5",631208,554431,"518595","518692","622666","663586","621020","594807","542255","455976","54.02","0.864","0.778","0.90",1,1,0,4,38,"5","4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard"
"FF","2020-08-12","92.5","-1.71","6.30","DJ LeMahieu",518934,660623,"single","hit_into_play_no_out",,,,,"6","DJ LeMahieu singles on a ground ball to right fielder Nick Markakis.   Brett Gardner to 2nd.  ","R","R","R","NYY","ATL","X",9,"ground_ball",1,0,2020,"-0.9","1.1","0.78","2.71","null","null",458731,0,2,"Bot","176.38","100.62",,,"518595",,"null",8.298445565482726,-134.3757471491091,-5.807250516640388,-13.0356534419067,28.596752620897263,-17.23005616529242,"3.36","1.61","27","95.4","-4","91.9","2070","6.0",631208,660623,"518595","518692","622666","663586","621020","594807","542255","455976","54.51","0.343","0.312","0.90",1,1,0,2,19,"2","4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard"
"FF","2020-08-12","94.3","-1.62","6.66","DJ LeMahieu",518934,660623,"field_out","hit_into_play",,,,,"12","DJ LeMahieu grounds out, first baseman Freddie Freeman to pitcher Huascar Ynoa.  ","R","R","R","NYY","ATL","X",3,"ground_ball",0,1,2020,"-0.9","1.1","1.00","2.90","null","null","null",0,1,"Bot","150.42","146.72",,,"518595",,"null",8.66407518114002,-136.90301373196107,-6.402085867480664,-12.984157557072356,30.332492396235004,-17.298321850011995,"3.36","1.61","11","82.5","-14","93.2","2011","5.8",631208,660623,"518595","518692","622666","663586","621020","594807","542255","455976","54.74","0.093","0.084","0.00",1,0,0,2,5,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2020-08-11","76.8","-2.29","5.91","DJ LeMahieu",518934,657053,"single","hit_into_play_no_out",,,,,"6","DJ LeMahieu singles on a sharp line drive to left fielder Adam Duvall.  ","R","R","R","NYY","ATL","X",7,"line_drive",1,2,2020,"1.2","-1.3","0.31","2.22","null","null","null",0,1,"Bot","70.79","80.38",,,"452095",,"null",3.2913127442092938,-111.74885304952598,1.605814429302163,9.453537767064445,23.646944384255946,-43.181420517710116,"3.35","1.60","269","100.2","14","76.8","2539","6.7",631192,657053,"452095","518692","622666","663586","621020","594807","542255","542303","53.80","0.864","0.786","0.90",1,1,0,4,4,"4","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2020-08-09","77.3","-3.71","3.62","DJ LeMahieu",518934,657044,"field_out","hit_into_play",,,,,"5","DJ LeMahieu grounds out, third baseman Joey Wendle to first baseman Mike Brosseau.  ","R","R","R","TB","NYY","X",5,"ground_ball",0,1,2020,"1.7","0.8","0.21","2.23","null","null","null",0,9,"Top","99.10","145.92",,,"605421",,"null",5.364664930445045,-112.3149230097275,2.687839775006415,12.647277390071533,24.491285295589975,-26.182710129555094,"3.36","1.61","4","72.9","-41","77.6","2216","7.0",630946,657044,"605421","670712","664040","621563","642715","640457","622534","592669","53.47","0.107","0.096","0.00",1,0,0,2,68,"2","Slider",3,3,3,3,3,3,3,3,"Standard","Strategic"
"FF","2020-08-09","89.1","-1.01","6.11","DJ LeMahieu",518934,670950,"single","hit_into_play_no_out",,,,,"2","DJ LeMahieu singles on a sharp line drive to right fielder Hunter Renfroe.  ","R","R","R","TB","NYY","X",9,"line_drive",1,1,2020,"-0.9","1.6","-0.15","3.09","null","null","null",1,6,"Top","196.28","98.97",,,"572287",,"null",4.076275513948217,-129.5728771533262,-4.759782454954053,-11.002383277564352,29.688146731802227,-13.31247935548294,"3.36","1.61","232","101.0","11","89.8","2060","7.0",630946,670950,"572287","670712","664040","650490","642715","640457","622534","592669","53.54","0.850","0.765","0.90",1,1,0,4,45,"3","4-Seam Fastball",0,3,3,0,3,0,3,0,"Standard","Strategic"
"CU","2020-08-09","78.3","-1.81","5.38","DJ LeMahieu",518934,450203,"force_out","hit_into_play",,,,,"14","DJ LeMahieu grounds into a force out, shortstop Willy Adames to second baseman Brandon Lowe.   Gary Sanchez out at 2nd.    DJ LeMahieu to 1st.  ","R","R","R","TB","NYY","X",6,"ground_ball",2,2,2020,"1.5","-0.7","0.42","1.07","null","null",596142,1,2,"Top","116.25","152.66",,,"572287",,"null",2.0645705558157754,-114.02184890909469,-1.0894482583350071,12.485611532708491,24.02777468683885,-38.11867526229618,"3.36","1.61","3","69.2","-20","78.4","2930","6.7",630946,450203,"572287","670712","664040","650490","642715","640457","622534","592669","53.85","0.057","0.051","0.00",1,0,0,2,13,"8","Curveball",0,1,1,0,1,0,1,0,"Strategic","Strategic"
"SI","2020-08-09","93.9","-1.67","5.68","DJ LeMahieu",518934,450203,"single","hit_into_play_no_out",,,,,"4","DJ LeMahieu singles on a ground ball to right fielder Hunter Renfroe.  ","R","R","R","TB","NYY","X",9,"ground_ball",0,1,2020,"-1.6","0.6","-0.79","2.47","null","null","null",0,1,"Top","210.21","128.80",,,"572287",,"null",5.773364711930211,-136.65561175722723,-4.026736764077162,-20.886494701692058,30.536331249280405,-23.43971194108769,"3.36","1.61","55","91.8","1","94.4","2179","6.6",630946,450203,"572287","670712","664040","650490","642715","640457","622534","592669","53.87","0.343","0.309","0.90",1,1,0,2,1,"2","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"FS","2020-08-08","83.0","1.44","5.92","DJ LeMahieu",518934,543118,"field_out","hit_into_play",,,,,"14","DJ LeMahieu grounds out, third baseman Yandy Diaz to first baseman Ji-Man Choi.  ","R","R","R","TB","NYY","X",5,"ground_ball",2,1,2020,"-0.2","0.8","0.54","1.42","null","null",458731,2,7,"Top","94.21","167.28",,,"605421",,"null",-1.7524383765503484,-120.8797806684513,-5.450113632281905,-1.374699236174183,22.731877273473376,-23.911782348735855,"3.36","1.61","2","79.9","-38","84.9","1210","7.4",630962,543118,"605421","596847","621563","650490","642715","660294","595281","592669","53.13","0.057","0.051","0.00",1,0,0,2,64,"4","Split-Finger",4,8,8,4,8,4,8,4,"Standard","Standard"
"FF","2020-08-08","93.6","0.21","5.85","DJ LeMahieu",518934,656222,"single","hit_into_play_score",,,,,"4","DJ LeMahieu singles on a line drive to right fielder Hunter Renfroe.   Gio Urshela scores.    Erik Kratz scores.  ","R","R","L","TB","NYY","X",9,"line_drive",1,2,2020,"0.8","1.4","-0.59","2.42",570482,456124,"null",2,7,"Top","183.13","76.20",,,"607345",,"null",-3.9173413210946615,-136.05798944190568,-6.26691424936158,11.086437932023937,32.62681890783758,-13.0889878517593,"3.35","1.60","274","89.9","14","94.0","2079","6.8",630973,656222,"607345","596847","670712","621563","642715","640457","595281","592669","53.71","0.921","0.829","0.90",1,1,0,4,61,"4","4-Seam Fastball",5,1,1,5,1,5,1,5,"Standard","Strategic"
"CH","2020-08-08","77.0","1.80","6.42","DJ LeMahieu",518934,543219,"single","hit_into_play_no_out",,,,,"5","DJ LeMahieu singles on a sharp ground ball to left fielder Yoshi Tsutsugo.  ","R","R","L","TB","NYY","X",7,"ground_ball",2,1,2020,"0.9","1.2","-0.07","2.38","null","null","null",0,6,"Top","78.23","118.27",,,"572287",,"null",-5.608573764148071,-111.9876284354885,-3.7106832856250294,8.62253682917014,20.825179844433837,-21.744248708671876,"3.36","1.61","102","106.8","4","76.8","1486","6.3",630962,543219,"572287","596847","621563","650490","642715","660294","595281","592669","54.25","0.657","0.591","0.90",1,1,0,4,50,"4","Changeup",3,5,5,3,5,3,5,3,"Standard","Standard"
"SL","2020-08-08","88.0","-1.56","5.48","DJ LeMahieu",518934,552640,"field_out","hit_into_play",,,,,"9","DJ LeMahieu grounds out, pitcher Andrew Kittredge to first baseman Ji-Man Choi.  ","R","R","R","TB","NYY","X",1,"ground_ball",2,1,2020,"0.8","0.0","0.60","1.94","null","null","null",2,5,"Top","135.50","169.40",,,"607345",,"null",3.749252749319853,-128.25702455194832,-2.4502917953587806,7.578495563433135,25.505431516339396,-32.41909823916567,"3.35","1.60","2","84.2","-58","89.3","2879","6.9",630973,552640,"607345","596847","621563","660294","642715","640457","595281","592669","53.56","0.243","0.219","0.00",1,0,0,2,40,"4","Slider",3,1,1,3,1,3,1,3,"Standard","Strategic"
"SI","2020-08-08","70.8","1.61","6.56","DJ LeMahieu",518934,543219,"field_out","hit_into_play",,,,,"8","DJ LeMahieu grounds out, third baseman Yandy Diaz to first baseman Ji-Man Choi.  ","R","R","L","TB","NYY","X",5,"ground_ball",0,0,2020,"-1.2","-0.6","-0.21","1.98","null","null","null",1,4,"Top","84.38","141.73",,,"572287",,"null",-1.539905254974821,-103.02201792864481,-0.22459710096723629,-8.136017942853265,19.816676238994372,-36.62911351983457,"3.36","1.61","8","94.2","-18","70.0","2290","6.0",630962,543219,"572287","596847","621563","650490","642715","660294","595281","592669","54.51","0.143","0.129","0.00",1,0,0,2,31,"1","Sinker",0,4,4,0,4,0,4,0,"Standard","Strategic"
"SL","2020-08-08","85.9","-0.89","6.03","DJ LeMahieu",518934,650895,"force_out","hit_into_play",,,,,"14","DJ LeMahieu grounds into a force out, shortstop Willy Adames to second baseman Brandon Lowe.   Erik Kratz out at 2nd.    DJ LeMahieu to 1st.  ","R","R","R","TB","NYY","X",6,"ground_ball",2,2,2020,"0.3","-0.2","0.25","1.25","null","null",456124,1,3,"Top","110.98","138.40",,,"605421",,"null",2.047908319486718,-125.02990288829602,-4.5237194362194595,2.7419015088399554,26.04647218648351,-33.950033530115476,"3.35","1.60","3","78.9","-24","84.8","2419","5.6",630973,650895,"605421","596847","664040","621563","642715","660294","595281","640457","54.88","0.079","0.071","0.00",1,0,0,2,20,"6","Slider",1,0,0,1,0,1,0,1,"Standard","Standard"
"FF","2020-08-08","95.8","-1.31","6.04","DJ LeMahieu",518934,607192,"field_out","hit_into_play",,,,,"5","DJ LeMahieu lines out to first baseman Ji-Man Choi.  ","R","R","R","TB","NYY","X",3,"line_drive",0,0,2020,"-0.1","1.4","0.00","2.20","null","null","null",0,3,"Top","164.01","147.82",,,"572287",,"null",3.915633382931743,-139.3170278197721,-8.018381174877304,-2.819954184347405,31.52125305082916,-11.965517719011883,"3.36","1.61","156","99.4","6","98.9","2483","8.1",630962,607192,"572287","596847","621563","650490","642715","660294","595281","592669","52.45","0.471","0.424","0.00",1,0,0,4,18,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Strategic"
"SI","2020-08-08","91.3","-3.68","3.58","DJ LeMahieu",518934,657044,"field_out","hit_into_play",,,,,"7","DJ LeMahieu grounds out to first baseman Ji-Man Choi.  ","R","R","R","TB","NYY","X",3,"ground_ball",2,1,2020,"-1.4","-0.3","-0.49","1.64","null","null","null",0,1,"Top","151.04","166.44",,,"605421",,"null",11.22140941975449,-132.3617859923043,1.7680028928474503,-19.453230120404342,30.40037385928717,-36.3315216523479,"3.36","1.61","4","94.7","-20","91.5","1895","6.8",630973,657044,"605421","596847","664040","621563","642715","660294","595281","640457","53.72","0.179","0.177","0.00",1,0,0,2,1,"4","Sinker",0,0,0,0,0,0,0,0,"Strategic","Standard"
"SL","2020-08-07","81.2","-1.73","6.04","DJ LeMahieu",518934,475054,"fielders_choice_out","hit_into_play",,,,,"8","DJ LeMahieu reaches on a fielder's choice out, shortstop Willy Adames to third baseman Yandy Diaz.   Mike Tauchman out at 3rd.  ","R","R","R","TB","NYY","X",6,"ground_ball",0,1,2020,"1.7","-0.2","0.14","1.61","null",643565,"null",0,8,"Top","115.31","141.14",,,"572287",,"null",0.9853429107809664,-118.18292824150335,-2.8420043794834156,15.28048702779538,26.610622244191198,-33.451674441670896,"3.35","1.61","8","90.5","-12","80.8","2807","6.4",630974,475054,"572287","596847","621563","650490","642715","664040","595281","640457","54.10","0.136","0.122","0.00",1,0,0,2,51,"2","Slider",0,0,0,0,0,0,0,0,"Strategic","Standard"
"FF","2020-08-07","95.1","-0.48","6.66","DJ LeMahieu",518934,664126,"single","hit_into_play_no_out",,,,,"9","DJ LeMahieu singles on a line drive to center fielder Kevin Kiermaier.  ","R","R","R","TB","NYY","X",8,"line_drive",1,1,2020,"0.0","1.6","0.48","2.01","null","null","null",1,6,"Top","145.47","80.68",,,"572287",,"null",2.4977132947285337,-138.14715224425325,-10.097137960122458,-0.35643531216343927,32.19692998572737,-10.231092466349336,"3.35","1.61","236","87.5","15","96.1","2423","7.1",630974,664126,"572287","596847","621563","650490","642715","664040","595281","640457","53.45","0.986","0.887","0.90",1,1,0,4,35,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2020-08-07","80.1","1.65","6.48","DJ LeMahieu",518934,605483,"field_out","hit_into_play",,,,,"2","DJ LeMahieu flies out to right fielder Austin Meadows.  ","R","R","L","TB","NYY","X",9,"fly_ball",1,2,2020,"-0.4","-1.0","0.01","2.93","null","null",596142,1,3,"Top","194.21","118.66",,,"572287",,"null",-2.8085449217103267,-116.4830265696305,0.9379668056944586,-3.3643808004140388,25.682313313140508,-41.70699750317401,"3.35","1.61","251","81.5","47","80.7","2564","7.1",630974,605483,"572287","596847","621563","650490","642715","664040","595281","640457","53.35","0.007","0.006","0.00",1,0,0,3,17,"6","Curveball",0,0,0,0,0,0,0,0,"Strategic","Strategic"
"FS","2020-08-06","85.2","-1.64","5.93","DJ LeMahieu",518934,593576,"single","hit_into_play_no_out",,,,,"7","DJ LeMahieu singles on a ground ball to second baseman Scott Kingery.  ","R","R","R","PHI","NYY","X",4,"ground_ball",2,2,2020,"-0.5","-0.3","-0.79","1.95","null","null","null",2,9,"Top","140.54","143.24",,,"592663",,"null",2.96622462836297,-124.13552598747236,-2.4407301736483684,-5.538610674010202,25.314617762586966,-35.063218367719436,"3.36","1.61","14","81.3","-7","85.4","1027","6.4",631129,593576,"592663","656555","664068","435522","544369","457705","596451","547180","54.11","0.179","0.161","0.90",1,1,0,2,71,"7","Split-Finger",5,4,4,5,4,5,4,5,"Standard","Standard"
"FF","2020-08-05","93.5","1.26","5.98","DJ LeMahieu",518934,605388,"grounded_into_double_play","hit_into_play",,,,,"5","DJ LeMahieu grounds into a double play, shortstop Didi Gregorius to second baseman Scott Kingery to first baseman Neil Walker.   Gio Urshela out at 2nd.    DJ LeMahieu out at 1st.  ","R","R","L","PHI","NYY","X",6,"ground_ball",0,2,2020,"1.0","1.2","0.00","2.54",643565,596142,570482,1,7,"Top","109.40","144.22",,,"595284",,"null",-5.269186494448976,-135.8953261418292,-5.711478293253282,13.019891400080533,32.9116127329027,-15.659374146265877,"3.59","1.75","26","103.6","-4","91.9","2279","5.6",631127,605388,"595284","435522","664068","516416","544369","457803","656514","547180","54.88","0.293","0.264","0.00",1,0,0,2,51,"3","4-Seam Fastball",1,3,3,1,3,1,3,1,"Strategic","Standard"
"FF","2020-08-05","93.7","-1.69","5.03","DJ LeMahieu",518934,605400,"field_out","hit_into_play",,,,,"5","DJ LeMahieu lines out to right fielder Bryce Harper.  ","R","R","R","PHI","NYY","X",9,"line_drive",3,1,2020,"-1.1","1.2","-0.11","2.33","null","null","null",0,6,"Top","204.70","95.94",,,"595284",,"null",6.5288518147958845,-136.26335100821038,-3.8323511230511143,-14.83847375645338,31.6857305329283,-16.968090072449254,"3.59","1.75","307","90.3","28","94.5","2096","6.9",631127,605400,"595284","435522","664068","516416","544369","457803","656514","547180","53.57","0.100","0.115","0.00",1,0,0,3,39,"5","4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard"
"SI","2020-08-05","96.0","-1.61","5.57","DJ LeMahieu",518934,554430,"single","hit_into_play_no_out",,,,,"4","DJ LeMahieu singles on a sharp line drive to right fielder Bryce Harper.  ","R","R","R","NYY","PHI","X",9,"line_drive",2,2,2020,"-0.9","1.2","-0.37","2.27","null","null","null",0,5,"Bot","158.67","118.15",,,"592663",,"null",5.510159509764581,-139.66978926046826,-5.949064311023322,-13.615417064644593,32.3041114438267,-15.253950769874315,"3.16","1.46","211","103.5","9","97.5","2247","7.2",631220,554430,"592663","656555","664068","516416","544369","457705","596451","547180","53.27","0.729","0.656","0.90",1,1,0,4,44,"5","Sinker",3,5,3,5,5,3,3,5,"Standard","Standard"
